url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/379620/Journey_Of_The_Light__Soundtrack/?snr=1_7_7_230_150_79,Lord Kres,Adventure,,None,"12 Jun, 2015",,Journey Of The Light - Soundtrack,http://store.steampowered.com/app/379620/Journey_Of_The_Light__Soundtrack/?snr=1_7_7_230_150_79,{}
http://store.steampowered.com/app/516760/agecheck?snr=1_7_7_230_150_79,Mad Head Games,Adventure,9 user reviews,29.99,"7 Oct, 2016",,Adam Wolfe - Season Pass,http://store.steampowered.com/app/516760/Adam_Wolfe__Season_Pass/,{}
http://store.steampowered.com/app/505340/Chapter_Two_Time_Dreams_and_Underwater_Travel/?snr=1_7_7_230_150_79,Deceptive Games Ltd.,Adventure,1 user reviews,11.99,"31 Jan, 2017",,"Chapter Two: Time, Dreams and Underwater Travel",http://store.steampowered.com/app/505340/Chapter_Two_Time_Dreams_and_Underwater_Travel/?snr=1_7_7_230_150_79,{}
http://store.steampowered.com/app/322022/The_Talos_Principle__Prototype_DLC/?snr=1_7_7_230_150_80,Croteam,Action,Mixed,10.49,"11 Dec, 2014",,The Talos Principle - Prototype DLC,http://store.steampowered.com/app/322022/The_Talos_Principle__Prototype_DLC/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/506900/Downward/?snr=1_7_7_230_150_80,Caracal Games,Adventure,Very Positive,12.99,"13 Jul, 2017",77,Downward,http://store.steampowered.com/app/506900/Downward/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/437660/Microcosmum_survival_of_cells__Colors_for_organisms/?snr=1_7_7_230_150_80,Alexander Byzov,Action,6 user reviews,2.19,"22 Jan, 2016",,Microcosmum: survival of cells - Colors for organisms,http://store.steampowered.com/app/437660/Microcosmum_survival_of_cells__Colors_for_organisms/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/412000/Microcosmum_survival_of_cells__Random_levels/?snr=1_7_7_230_150_80,Alexander Byzov,Action,4 user reviews,4.28,"23 Oct, 2015",,Microcosmum: survival of cells - Random levels,http://store.steampowered.com/app/412000/Microcosmum_survival_of_cells__Random_levels/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/708020/Jamies_Dream/?snr=1_7_7_230_150_76,Cartonbox Studio,Adventure,,None,2018,,Jamie's Dream,http://store.steampowered.com/app/708020/Jamies_Dream/?snr=1_7_7_230_150_76,{}
http://store.steampowered.com/app/529170/agecheck?snr=1_7_7_230_150_81,Funny Twins,Action,2 user reviews,4.29,"17 Oct, 2016",,MineSweeper VR: Zombies,http://store.steampowered.com/app/529170/MineSweeper_VR_Zombies/,{}
http://store.steampowered.com/app/621560/LOGistICAL__New_Zealand/?snr=1_7_7_230_150_80,Sacada,Casual,1 user reviews,4.29,"25 Apr, 2017",,LOGistICAL - New Zealand,http://store.steampowered.com/app/621560/LOGistICAL__New_Zealand/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/544230/Genius_Greedy_Mouse_Greedy_of_XOR/?snr=1_7_7_230_150_81,Space Fractal TempleTiger,Action,,2.19,"21 Nov, 2016",,Genius Greedy Mouse: Greedy of XOR,http://store.steampowered.com/app/544230/Genius_Greedy_Mouse_Greedy_of_XOR/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/500860/Puzzle_Box__Level_Pack_DLC_1/?snr=1_7_7_230_150_81,BplusGames,Action,,8.39,"13 Jul, 2016",,Puzzle Box - Level Pack DLC #1,http://store.steampowered.com/app/500860/Puzzle_Box__Level_Pack_DLC_1/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/508810/A_Tale_of_Caos_Overture__OST/?snr=1_7_7_230_150_81,ExperaGameStudio,Adventure,,10.49,"8 Aug, 2017",,A Tale of Caos: Overture - OST,http://store.steampowered.com/app/508810/A_Tale_of_Caos_Overture__OST/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/747420/Lab_03_Yrinth__Salina_Archive_Map_Pack/?snr=1_7_7_230_150_81,XiNFiNiTY Games Nova Studios,Action,,1.37,"17 Nov, 2017",,Lab 03 Yrinth : Salina Archive Map Pack,http://store.steampowered.com/app/747420/Lab_03_Yrinth__Salina_Archive_Map_Pack/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/574280/Microcosmum_survival_of_cells__Campaign_Mutations/?snr=1_7_7_230_150_81,Alexander Byzov,Action,3 user reviews,10.49,"10 Mar, 2017",,"Microcosmum: survival of cells - Campaign ""Mutations""",http://store.steampowered.com/app/574280/Microcosmum_survival_of_cells__Campaign_Mutations/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/485090/Dyna_Bomb__Soundtrack_OST/?snr=1_7_7_230_150_81,7 Raven Studios,Action,,4.29,"7 Jun, 2016",,Dyna Bomb - Soundtrack OST,http://store.steampowered.com/app/485090/Dyna_Bomb__Soundtrack_OST/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/215450/Transcripted/?snr=1_7_7_230_150_76,Alkemi,Action,Positive,15.99,,78,Transcripted,http://store.steampowered.com/app/215450/Transcripted/?snr=1_7_7_230_150_76,{}
http://store.steampowered.com/app/580460/Toricky__Strategy_Book/?snr=1_7_7_230_150_81,Atelier Melon-Kissa,Action,,8.39,"13 Jan, 2017",,Toricky - Strategy Book,http://store.steampowered.com/app/580460/Toricky__Strategy_Book/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/742021/Lab_03_Yrinth__Soundtrack_OST/?snr=1_7_7_230_150_81,XiNFiNiTY Games Nova Studios,Action,,1.37,"17 Nov, 2017",,Lab 03 Yrinth : Soundtrack OST,http://store.steampowered.com/app/742021/Lab_03_Yrinth__Soundtrack_OST/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/395510/BLACKHOLE_Demo/?snr=1_7_7_230_150_81,FiolaSoft Studio,Action,6 user reviews,None,"1 Sep, 2015",,BLACKHOLE Demo,http://store.steampowered.com/app/395510/BLACKHOLE_Demo/?snr=1_7_7_230_150_81,{}
http://store.steampowered.com/app/343580/UnhackDestruction/?snr=1_7_7_230_150_80,InvertMouse,Indie,Mostly Positive,2.19,"30 Jan, 2015",,Unhack:Destruction,http://store.steampowered.com/app/343580/UnhackDestruction/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/378380/Vapour_Demo/?snr=1_7_7_230_150_80,Skobbejak Games,Action,Mixed,None,"22 May, 2015",,Vapour Demo,http://store.steampowered.com/app/378380/Vapour_Demo/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/480580/GabeN_DLC/?snr=1_7_7_230_150_80,Antonio Renna,Action,8 user reviews,to,"17 Jun, 2016",,GabeN DLC,http://store.steampowered.com/app/480580/GabeN_DLC/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/340890/Unhack_Demo/?snr=1_7_7_230_150_80,InvertMouse,Indie,1 user reviews,None,"20 Feb, 2014",,Unhack Demo,http://store.steampowered.com/app/340890/Unhack_Demo/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/742020/Lab_03_Yrinth__Master_Levels/?snr=1_7_7_230_150_80,XiNFiNiTY Games Nova Studios,Action,,1.60,"17 Nov, 2017",,Lab 03 Yrinth : Master Levels,http://store.steampowered.com/app/742020/Lab_03_Yrinth__Master_Levels/?snr=1_7_7_230_150_80,{}
http://store.steampowered.com/app/460890/Hare_In_The_Hat_The_Abyss/?snr=1_7_7_230_150_79,RunServer,Adventure,Positive,2.19,"10 Apr, 2016",,Hare In The Hat: The Abyss,http://store.steampowered.com/app/460890/Hare_In_The_Hat_The_Abyss/?snr=1_7_7_230_150_79,{}
http://store.steampowered.com/app/323180/Portal_2_Soundtrack/?snr=1_7_7_230_150_79,Valve,Action,Very Positive,None,"24 Sep, 2014",,Portal 2 Soundtrack,http://store.steampowered.com/app/323180/Portal_2_Soundtrack/?snr=1_7_7_230_150_79,{}
