url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/750910/Tokyo_Xanadu_eX_Outfit__Accessory_Bundle/?snr=1_7_7_230_150_277,Nihon Falcom,RPG,,None,"8 Dec, 2017",,Tokyo Xanadu eX+: Outfit & Accessory Bundle,http://store.steampowered.com/app/750910/Tokyo_Xanadu_eX_Outfit__Accessory_Bundle/?snr=1_7_7_230_150_277,{}
http://store.steampowered.com/app/737001/Neverwinter_Nights_Wyvern_Crown_of_Cormyr/?snr=1_7_7_230_150_276,Beamdog,RPG,,None,TBA,,Neverwinter Nights: Wyvern Crown of Cormyr,http://store.steampowered.com/app/737001/Neverwinter_Nights_Wyvern_Crown_of_Cormyr/?snr=1_7_7_230_150_276,{}
http://store.steampowered.com/app/744680/Neverwinter_Nights_Heroes_of_Neverwinter/?snr=1_7_7_230_150_276,Beamdog,RPG,,None,TBA,,Neverwinter Nights: Heroes of Neverwinter,http://store.steampowered.com/app/744680/Neverwinter_Nights_Heroes_of_Neverwinter/?snr=1_7_7_230_150_276,{}
http://store.steampowered.com/app/738711/Neverwinter_Nights_Premium_Adventures_Official_Soundtrack/?snr=1_7_7_230_150_276,Beamdog,RPG,,None,TBA,,Neverwinter Nights: Premium Adventures Official Soundtrack,http://store.steampowered.com/app/738711/Neverwinter_Nights_Premium_Adventures_Official_Soundtrack/?snr=1_7_7_230_150_276,{}
http://store.steampowered.com/app/737002/Neverwinter_Nights_Pirates_of_the_Sword_Coast/?snr=1_7_7_230_150_276,Beamdog,RPG,,None,TBA,,Neverwinter Nights: Pirates of the Sword Coast,http://store.steampowered.com/app/737002/Neverwinter_Nights_Pirates_of_the_Sword_Coast/?snr=1_7_7_230_150_276,{}
http://store.steampowered.com/app/738710/Neverwinter_Nights_Enhanced_Edition_Official_Soundtrack/?snr=1_7_7_230_150_276,Beamdog,RPG,,None,TBA,,Neverwinter Nights: Enhanced Edition Official Soundtrack,http://store.steampowered.com/app/738710/Neverwinter_Nights_Enhanced_Edition_Official_Soundtrack/?snr=1_7_7_230_150_276,{}
http://store.steampowered.com/app/737000/Neverwinter_Nights_Infinite_Dungeons/?snr=1_7_7_230_150_276,Beamdog,RPG,,None,TBA,,Neverwinter Nights: Infinite Dungeons,http://store.steampowered.com/app/737000/Neverwinter_Nights_Infinite_Dungeons/?snr=1_7_7_230_150_276,{}
http://store.steampowered.com/agecheck/app/330490/?snr=1_7_7_230_150_272,OVERKILL - a Starbreeze Studio.,Action,5 user reviews,24.95,,,PAYDAY 2: Old Hoxton Character Pack,http://store.steampowered.com/app/330490/,{}
http://store.steampowered.com/agecheck/app/330010/?snr=1_7_7_230_150_271,OVERKILL - a Starbreeze Studio.,Action,Positive,24.99,,,PAYDAY 2: John Wick Character Pack,http://store.steampowered.com/app/330010/,{}
http://store.steampowered.com/agecheck/app/330491/?snr=1_7_7_230_150_271,OVERKILL - a Starbreeze Studio.,Action,7 user reviews,to,,,PAYDAY 2: The Hoxton Breakout Heist,http://store.steampowered.com/app/330491/,{}
http://store.steampowered.com/app/297650/Endless_Legend__Emperor_Edition_Upgrade/?snr=1_7_7_230_150_272,AMPLITUDE Studios,RPG,Positive,21.99,,,Endless Legend™ - Emperor Edition Upgrade,http://store.steampowered.com/app/297650/Endless_Legend__Emperor_Edition_Upgrade/?snr=1_7_7_230_150_272,{}
http://store.steampowered.com/app/215530/The_Incredible_Adventures_of_Van_Helsing/?snr=1_7_7_230_150_272,NeocoreGames,Action,Very Positive,27.99,"22 May, 2013",,The Incredible Adventures of Van Helsing,http://store.steampowered.com/app/215530/The_Incredible_Adventures_of_Van_Helsing/?snr=1_7_7_230_150_272,{}
http://store.steampowered.com/app/249290/Risen_3__Uprising_of_the_Little_Guys/?snr=1_7_7_230_150_272,Piranha Bytes,RPG,No user reviews,10.49,,,Risen 3 - Uprising of the Little Guys,http://store.steampowered.com/app/249290/Risen_3__Uprising_of_the_Little_Guys/?snr=1_7_7_230_150_272,{}
http://store.steampowered.com/app/256290/Child_of_Light/?snr=1_7_7_230_150_272,Ubisoft Montréal,RPG,Very Positive,29.99,"29 Apr, 2014",77,Child of Light,http://store.steampowered.com/app/256290/Child_of_Light/?snr=1_7_7_230_150_272,{}
http://store.steampowered.com/app/365940/Dungeon_of_the_Endless__Australium_Update/?snr=1_7_7_230_150_272,AMPLITUDE Studios,Adventure,Positive,37.99,,79,Dungeon of the Endless™ - Australium Update,http://store.steampowered.com/app/365940/Dungeon_of_the_Endless__Australium_Update/?snr=1_7_7_230_150_272,{}
http://store.steampowered.com/app/258930/Sword_of_the_Stars_The_Pit__Gold_Edition_DLC/?snr=1_7_7_230_150_272,Kerberos Productions Inc.,Casual,1 user reviews,11.99,,,Sword of the Stars: The Pit - Gold Edition DLC,http://store.steampowered.com/app/258930/Sword_of_the_Stars_The_Pit__Gold_Edition_DLC/?snr=1_7_7_230_150_272,{}
http://store.steampowered.com/app/72900/Winter_Voices/?snr=1_7_7_230_150_271,inner seas,Adventure,Mixed,8.49,"29 Oct, 2010",,Winter Voices,http://store.steampowered.com/app/72900/Winter_Voices/?snr=1_7_7_230_150_271,{}
http://store.steampowered.com/app/249250/Risen_3__Adventure_Garb/?snr=1_7_7_230_150_271,Piranha Bytes,RPG,No user reviews,4.29,,,Risen 3 - Adventure Garb,http://store.steampowered.com/app/249250/Risen_3__Adventure_Garb/?snr=1_7_7_230_150_271,{}
http://store.steampowered.com/app/249270/Risen_3__Fog_Island/?snr=1_7_7_230_150_271,Piranha Bytes,RPG,No user reviews,10.49,,,Risen 3 - Fog Island,http://store.steampowered.com/app/249270/Risen_3__Fog_Island/?snr=1_7_7_230_150_271,{}
http://store.steampowered.com/app/238450/Sword_of_the_Stars_The_Pit__Mind_Games/?snr=1_7_7_230_150_271,Kerberos Productions Inc.,Casual,4 user reviews,11.99,,,Sword of the Stars: The Pit - Mind Games,http://store.steampowered.com/app/238450/Sword_of_the_Stars_The_Pit__Mind_Games/?snr=1_7_7_230_150_271,{}
http://store.steampowered.com/app/255253/Prime_World__Prime_Machine/?snr=1_7_7_230_150_271,Nival,Action,,None,,,Prime World - Prime Machine,http://store.steampowered.com/app/255253/Prime_World__Prime_Machine/?snr=1_7_7_230_150_271,{}
http://store.steampowered.com/app/270740/Realm_of_the_Mad_God_Slime_Priest_Skin/?snr=1_7_7_230_150_271,Wild Shadow Studios,Action,No user reviews,None,,,Realm of the Mad God: Slime Priest Skin,http://store.steampowered.com/app/270740/Realm_of_the_Mad_God_Slime_Priest_Skin/?snr=1_7_7_230_150_271,{}
http://store.steampowered.com/app/204360/Castle_Crashers/?snr=1_7_7_230_150_270,The Behemoth,Action,Overwhelmingly Positive,24.99,"26 Sep, 2012",,Castle Crashers®,http://store.steampowered.com/app/204360/Castle_Crashers/?snr=1_7_7_230_150_270,{}
http://store.steampowered.com/app/108600/Project_Zomboid/?snr=1_7_7_230_150_270,The Indie Stone,Indie,Very Positive,24.98,"8 Nov, 2013",,Project Zomboid,http://store.steampowered.com/app/108600/Project_Zomboid/?snr=1_7_7_230_150_270,{}
http://store.steampowered.com/agecheck/app/490650/?snr=1_7_7_230_150_262,Bethesda Game Studios,RPG,Mixed,69.90,"29 Aug, 2016",,Fallout 4 Nuka-World,http://store.steampowered.com/app/490650/,{}
http://store.steampowered.com/agecheck/app/435880/?snr=1_7_7_230_150_261,Bethesda Game Studios,RPG,Mostly Negative,15.80,"12 Apr, 2016",,Fallout 4 - Wasteland Workshop,http://store.steampowered.com/app/435880/,{}
http://store.steampowered.com/agecheck/app/561630/?snr=1_7_7_230_150_262,"Monolith Productions, Inc.",Action,Mostly Negative,44.99,"21 Nov, 2017",,Middle-earth™: Shadow of War™ - Slaughter Tribe Nemesis Expansion,http://store.steampowered.com/app/561630/,{}
http://store.steampowered.com/agecheck/app/480630/?snr=1_7_7_230_150_261,Bethesda Game Studios,RPG,Mostly Negative,15.80,"21 Jun, 2016",,Fallout 4 - Contraptions Workshop,http://store.steampowered.com/app/480630/,{}
http://store.steampowered.com/app/404590/agecheck?snr=1_7_7_230_150_262,Games Farm,Action,Mixed,57.99,"24 Mar, 2017",,Vikings - Wolves of Midgard,http://store.steampowered.com/app/404590/Vikings__Wolves_of_Midgard/,{}
http://store.steampowered.com/app/651440/agecheck?snr=1_7_7_230_150_262,Obsidian Entertainment,Adventure,Mixed,27.99,"7 Sep, 2017",,Tyranny - Bastard's Wound,http://store.steampowered.com/app/651440/Tyranny__Bastards_Wound/,{}
http://store.steampowered.com/app/573320/Underhero/?snr=1_7_7_230_150_261,Paper Castle Games,Adventure,,None,2018,,Underhero,http://store.steampowered.com/app/573320/Underhero/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/456830/Dual_Core/?snr=1_7_7_230_150_261,Gray Fin Studios,Action,Positive,19.99,"26 May, 2016",,Dual Core,http://store.steampowered.com/app/456830/Dual_Core/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/557020/DC_Universe_Online__Episode_Pack_IV/?snr=1_7_7_230_150_261,Daybreak Game Company,Action,6 user reviews,72.99,"10 Feb, 2017",,DC Universe Online™ - Episode Pack IV,http://store.steampowered.com/app/557020/DC_Universe_Online__Episode_Pack_IV/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/72730/Fallout_New_Vegas_Dead_Money/?snr=1_7_7_230_150_261,Obsidian Entertainment,Action,Mixed,8.99,"21 Feb, 2011",,Fallout New Vegas: Dead Money,http://store.steampowered.com/app/72730/Fallout_New_Vegas_Dead_Money/?snr=1_7_7_230_150_261,{}
http://store.steampowered.com/app/650261/XAOC/?snr=1_7_7_230_150_262,WindThunder Studio,Massively,,45.99,"13 Sep, 2017",,XAOC 罔市援護百寶箱,http://store.steampowered.com/app/650261/XAOC/?snr=1_7_7_230_150_262,{}
