url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/332001/Fantasy_Grounds__CC_A2_Slag_Heap/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,8.69,"4 Nov, 2014",,Fantasy Grounds - C&C: A2 Slag Heap,http://store.steampowered.com/app/332001/Fantasy_Grounds__CC_A2_Slag_Heap/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/308140/Fantasy_Grounds__35EPFRPG_1_on_1_Adventure_3_The_Forbidden_Hills/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,16.59,"17 Jun, 2014",,Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,http://store.steampowered.com/app/308140/Fantasy_Grounds__35EPFRPG_1_on_1_Adventure_3_The_Forbidden_Hills/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/316490/Fantasy_Grounds__PFRPG_BASIC1__A_Learning_Time/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,12.39,"28 Jul, 2014",,Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,http://store.steampowered.com/app/316490/Fantasy_Grounds__PFRPG_BASIC1__A_Learning_Time/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/316650/Fantasy_Grounds__CC_Classic_Monsters/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,37.99,"29 Jul, 2014",,Fantasy Grounds - C&C: Classic Monsters,http://store.steampowered.com/app/316650/Fantasy_Grounds__CC_Classic_Monsters/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/325043/Fantasy_Grounds__Sundered_Skies_4_Mindthief/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,16.59,"23 Sep, 2014",,Fantasy Grounds - Sundered Skies #4 Mindthief,http://store.steampowered.com/app/325043/Fantasy_Grounds__Sundered_Skies_4_Mindthief/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/328020/Fantasy_Grounds__Maps_Cobblestone_City_and_Inn/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,2 user reviews,10.89,"10 Oct, 2014",,Fantasy Grounds - Maps: Cobblestone City and Inn,http://store.steampowered.com/app/328020/Fantasy_Grounds__Maps_Cobblestone_City_and_Inn/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/325040/Fantasy_Grounds__Sundered_Skies_1_The_Ice_Tower/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,16.59,"23 Sep, 2014",,Fantasy Grounds - Sundered Skies #1 The Ice Tower,http://store.steampowered.com/app/325040/Fantasy_Grounds__Sundered_Skies_1_The_Ice_Tower/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/316491/Fantasy_Grounds__PFRPG_BASIC2__A_Frightful_Time/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,12.39,"28 Jul, 2014",,Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time,http://store.steampowered.com/app/316491/Fantasy_Grounds__PFRPG_BASIC2__A_Frightful_Time/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/328021/Fantasy_Grounds__Maps_Graystone_Castle/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,10.89,"10 Oct, 2014",,Fantasy Grounds - Maps: Graystone Castle,http://store.steampowered.com/app/328021/Fantasy_Grounds__Maps_Graystone_Castle/?snr=1_7_7_230_150_49,{}
http://store.steampowered.com/app/331000/Fantasy_Grounds__FATE_Core_Ruleset/?snr=1_7_7_230_150_49,"SmiteWorks USA, LLC",Indie,,10.89,"30 Oct, 2014",,Fantasy Grounds - FATE Core Ruleset,http://store.steampowered.com/app/331000/Fantasy_Grounds__FATE_Core_Ruleset/?snr=1_7_7_230_150_49,{}
