url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/590235/Rocksmith_2014_Edition__Remastered__Live__All_Over_You/?snr=1_7_7_230_150_335,Ubisoft - San Francisco,Casual,,5.99,"13 Jun, 2017",,Rocksmith® 2014 Edition – Remastered – Live - “All Over You”,http://store.steampowered.com/app/590235/Rocksmith_2014_Edition__Remastered__Live__All_Over_You/?snr=1_7_7_230_150_335,{}
http://store.steampowered.com/app/590233/Rocksmith_2014_Edition__Remastered__The_Beach_Boys__Surfin_USA/?snr=1_7_7_230_150_335,Ubisoft - San Francisco,Casual,,5.99,"6 Jun, 2017",,Rocksmith® 2014 Edition – Remastered – The Beach Boys - “Surfin’ U.S.A.”,http://store.steampowered.com/app/590233/Rocksmith_2014_Edition__Remastered__The_Beach_Boys__Surfin_USA/?snr=1_7_7_230_150_335,{}
http://store.steampowered.com/app/213665/Dwarfs__F2P_Base_Defend_Pack/?snr=1_7_7_230_150_363,Power of 2,Casual,,4.99,"18 Oct, 2012",,Dwarfs - F2P Base Defend Pack,http://store.steampowered.com/app/213665/Dwarfs__F2P_Base_Defend_Pack/?snr=1_7_7_230_150_363,{}
http://store.steampowered.com/app/590236/Rocksmith_2014_Edition__Remastered__Live__I_Alone/?snr=1_7_7_230_150_335,Ubisoft - San Francisco,Casual,,5.99,"13 Jun, 2017",,Rocksmith® 2014 Edition – Remastered – Live - “I Alone”,http://store.steampowered.com/app/590236/Rocksmith_2014_Edition__Remastered__Live__I_Alone/?snr=1_7_7_230_150_335,{}
http://store.steampowered.com/app/590234/Rocksmith_2014_Edition__Remastered__Live_Song_Pack/?snr=1_7_7_230_150_335,Ubisoft - San Francisco,Casual,,23.99,"13 Jun, 2017",,Rocksmith® 2014 Edition – Remastered – Live Song Pack,http://store.steampowered.com/app/590234/Rocksmith_2014_Edition__Remastered__Live_Song_Pack/?snr=1_7_7_230_150_335,{}
http://store.steampowered.com/app/374130/Color_Assembler_Demo/?snr=1_7_7_230_150_389,Purple Nebula,Casual,3 user reviews,None,"8 Jun, 2015",,Color Assembler Demo,http://store.steampowered.com/app/374130/Color_Assembler_Demo/?snr=1_7_7_230_150_389,{}
http://store.steampowered.com/app/390458/Rocksmith_2014__My_Chemical_Romance__Im_Not_Okay_I_Promise/?snr=1_7_7_230_150_399,Ubisoft - San Francisco,Casual,,5.99,"23 Feb, 2016",,Rocksmith® 2014 – My Chemical Romance - “I’m Not Okay (I Promise)”,http://store.steampowered.com/app/390458/Rocksmith_2014__My_Chemical_Romance__Im_Not_Okay_I_Promise/?snr=1_7_7_230_150_399,{}
http://store.steampowered.com/app/590190/Rocksmith_2014_Edition__Remastered__James_Bay__Let_It_Go/?snr=1_7_7_230_150_336,Ubisoft - San Francisco,Casual,,5.99,"11 Apr, 2017",,Rocksmith® 2014 Edition – Remastered – James Bay - “Let It Go”,http://store.steampowered.com/app/590190/Rocksmith_2014_Edition__Remastered__James_Bay__Let_It_Go/?snr=1_7_7_230_150_336,{}
http://store.steampowered.com/app/549110/Magi_Trials__Soundtrack/?snr=1_7_7_230_150_351,Dharker Studio,Adventure,,6.29,"17 Nov, 2016",,Magi Trials - Soundtrack,http://store.steampowered.com/app/549110/Magi_Trials__Soundtrack/?snr=1_7_7_230_150_351,{}
http://store.steampowered.com/app/414232/Tabletopia__Scythe_Invaders_from_Afar/?snr=1_7_7_230_150_393,Jamey Stegmaier,Casual,,15.99,"23 Aug, 2017",,Tabletopia - Scythe: Invaders from Afar,http://store.steampowered.com/app/414232/Tabletopia__Scythe_Invaders_from_Afar/?snr=1_7_7_230_150_393,{}
