url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/411650/Galactic_Civilizations_III__Mercenaries_Expansion_Pack/?snr=1_7_7_230_150_95,Stardock Entertainment,Indie,Mixed,19.99,"18 Feb, 2016",,Galactic Civilizations III - Mercenaries Expansion Pack,http://store.steampowered.com/app/411650/Galactic_Civilizations_III__Mercenaries_Expansion_Pack/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/404012/agecheck?snr=1_7_7_230_150_93,Creative Assembly Feral Interactive (Linux) Feral Interactive (Mac),Action,Mixed,35.99,"28 Jul, 2016",,Total War: WARHAMMER - Call of the Beastmen,http://store.steampowered.com/app/404012/Total_War_WARHAMMER__Call_of_the_Beastmen/,{}
http://store.steampowered.com/app/335180/StarMade_Demo/?snr=1_7_7_230_150_95,"Schine, GmbH",Action,Mixed,None,"27 Nov, 2014",,StarMade Demo,http://store.steampowered.com/app/335180/StarMade_Demo/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/366650/Blitzkrieg_3__Digital_Deluxe_Edition_Upgrade/?snr=1_7_7_230_150_93,Nival,Massively,Mixed,20.00,"6 May, 2015",,Blitzkrieg 3 - Digital Deluxe Edition Upgrade,http://store.steampowered.com/app/366650/Blitzkrieg_3__Digital_Deluxe_Edition_Upgrade/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/577110/Age_of_Fear_Concept_Art_Book/?snr=1_7_7_230_150_95,Leslaw Sliwko,Indie,,8.39,"3 Jul, 2017",,Age of Fear: Concept Art Book,http://store.steampowered.com/app/577110/Age_of_Fear_Concept_Art_Book/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/355341/FSX_Steam_Edition__Piper_PA34200T_Seneca_II_AddOn/?snr=1_7_7_230_150_95,Carenado,Simulation,Mixed,45.99,"29 Apr, 2015",,FSX: Steam Edition - Piper PA-34-200T Seneca II Add-On,http://store.steampowered.com/app/355341/FSX_Steam_Edition__Piper_PA34200T_Seneca_II_AddOn/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/512780/Pro_Evolution_Soccer_2017__PreOrder_Bonus/?snr=1_7_7_230_150_95,Konami Digital Entertainment,Sports,5 user reviews,None,"14 Sep, 2016",,Pro Evolution Soccer 2017 - Pre-Order Bonus,http://store.steampowered.com/app/512780/Pro_Evolution_Soccer_2017__PreOrder_Bonus/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/596822/Steam_Rails_to_Riches__Northern_England_Map/?snr=1_7_7_230_150_95,Acram Digital Mobo Studio,Casual,,10.49,"27 Mar, 2017",,Steam: Rails to Riches - Northern England Map,http://store.steampowered.com/app/596822/Steam_Rails_to_Riches__Northern_England_Map/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/630970/agecheck?snr=1_7_7_230_150_95,,,,None,,,,http://store.steampowered.com/app/375230/agecheck,{}
http://store.steampowered.com/app/596821/Steam_Rails_to_Riches__USACanada_Map/?snr=1_7_7_230_150_95,Acram Digital Mobo Studio,Casual,,10.49,"27 Mar, 2017",,Steam: Rails to Riches - USA-Canada Map,http://store.steampowered.com/app/596821/Steam_Rails_to_Riches__USACanada_Map/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/241280/Chivalry_Deadliest_Warrior/?snr=1_7_7_230_150_96,Torn Banner Studios,Action,Mixed,27.99,"14 Nov, 2013",,Chivalry: Deadliest Warrior,http://store.steampowered.com/app/241280/Chivalry_Deadliest_Warrior/?snr=1_7_7_230_150_96,{}
http://store.steampowered.com/app/321300/Mount__Blade_Warband__Viking_Conquest_Reforged_Edition/?snr=1_7_7_230_150_96,Brytenwalda,Action,Mixed,29.99,"11 Dec, 2014",,Mount & Blade: Warband - Viking Conquest Reforged Edition,http://store.steampowered.com/app/321300/Mount__Blade_Warband__Viking_Conquest_Reforged_Edition/?snr=1_7_7_230_150_96,{}
http://store.steampowered.com/agecheck/app/318791/?snr=1_7_7_230_150_95,Sledgehammer Games Raven Software,Action,Mixed,29.90,"3 Mar, 2015",,Call of Duty®: Advanced Warfare - Havoc,http://store.steampowered.com/app/318791/,{}
http://store.steampowered.com/app/694190/Deluxe_Content__Cossacks_3_The_Golden_Age/?snr=1_7_7_230_150_93,GSC Game World,Strategy,7 user reviews,10.49,"24 Aug, 2017",,Deluxe Content - Cossacks 3: The Golden Age,http://store.steampowered.com/app/694190/Deluxe_Content__Cossacks_3_The_Golden_Age/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/636630/OMSI_2_Addon_BusbetriebSimulator/?snr=1_7_7_230_150_96,PeDePe GbR,Simulation,Mixed,57.99,"22 Jun, 2017",,OMSI 2 Add-on Busbetrieb-Simulator,http://store.steampowered.com/app/636630/OMSI_2_Addon_BusbetriebSimulator/?snr=1_7_7_230_150_96,{}
http://store.steampowered.com/app/591810/agecheck?snr=1_7_7_230_150_95,,,,None,,,,http://store.steampowered.com/app/375230/agecheck,{}
http://store.steampowered.com/app/596823/Steam_Rails_to_Riches__Belgium__Luxembourg_Map/?snr=1_7_7_230_150_95,Acram Digital Mobo Studio,Casual,,10.49,"27 Mar, 2017",,Steam: Rails to Riches - Belgium & Luxembourg Map,http://store.steampowered.com/app/596823/Steam_Rails_to_Riches__Belgium__Luxembourg_Map/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/326440/Defenders_of_Time_Demo/?snr=1_7_7_230_150_95,Four Lights,Strategy,3 user reviews,None,"14 Nov, 2014",,Defenders of Time Demo,http://store.steampowered.com/app/326440/Defenders_of_Time_Demo/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/326220/Sky_Nations_Demo/?snr=1_7_7_230_150_95,Damaged,Adventure,Mixed,None,"24 Oct, 2014",,Sky Nations Demo,http://store.steampowered.com/app/326220/Sky_Nations_Demo/?snr=1_7_7_230_150_95,{}
http://store.steampowered.com/app/255251/Prime_World__Advanced_Pack/?snr=1_7_7_230_150_94,Nival,Action,No user reviews,19.99,"1 Oct, 2014",,Prime World - Advanced Pack,http://store.steampowered.com/app/255251/Prime_World__Advanced_Pack/?snr=1_7_7_230_150_94,{}
http://store.steampowered.com/app/586910/Deluxe_Content__Cossacks_3_Rise_to_Glory/?snr=1_7_7_230_150_94,GSC Game World,Strategy,Mostly Positive,10.49,"15 Feb, 2017",,Deluxe Content - Cossacks 3: Rise to Glory,http://store.steampowered.com/app/586910/Deluxe_Content__Cossacks_3_Rise_to_Glory/?snr=1_7_7_230_150_94,{}
http://store.steampowered.com/app/583640/100_Orange_Juice__Suguri__Hime_Winter_Costumes/?snr=1_7_7_230_150_92,Orange_Juice,Indie,Positive,2.19,"31 Jan, 2017",,100% Orange Juice - Suguri & Hime Winter Costumes,http://store.steampowered.com/app/583640/100_Orange_Juice__Suguri__Hime_Winter_Costumes/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/630890/Deluxe_Content__Cossacks_3_Path_to_Grandeur/?snr=1_7_7_230_150_94,GSC Game World,Strategy,Mostly Positive,10.49,"16 May, 2017",,Deluxe Content - Cossacks 3: Path to Grandeur,http://store.steampowered.com/app/630890/Deluxe_Content__Cossacks_3_Path_to_Grandeur/?snr=1_7_7_230_150_94,{}
http://store.steampowered.com/app/10196/Call_of_Duty_Modern_Warfare_2_Resurgence_Pack/?snr=1_7_7_230_150_92,Infinity Ward Aspyr (Mac),Action,Mixed,24.99,"6 Jul, 2010",,Call of Duty®: Modern Warfare® 2 Resurgence Pack,http://store.steampowered.com/app/10196/Call_of_Duty_Modern_Warfare_2_Resurgence_Pack/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/agecheck/app/259251/?snr=1_7_7_230_150_94,Infinity Ward,Action,Mixed,30.99,"8 May, 2014",,Call of Duty®: Ghosts - Devastation,http://store.steampowered.com/app/259251/,{}
http://store.steampowered.com/app/255250/Prime_World__Beginners_Pack/?snr=1_7_7_230_150_91,Nival,Action,1 user reviews,10.49,"7 Nov, 2013",,Prime World - Beginner's Pack,http://store.steampowered.com/app/255250/Prime_World__Beginners_Pack/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/agecheck/app/264610/?snr=1_7_7_230_150_93,OVERKILL - a Starbreeze Studio.,Action,Mixed,Price:,"14 Nov, 2013",,PAYDAY 2: Armored Transport,http://store.steampowered.com/app/264610/,{}
http://store.steampowered.com/agecheck/app/259381/?snr=1_7_7_230_150_93,OVERKILL - a Starbreeze Studio.,Action,Mostly Positive,Price:,"10 Apr, 2014",,PAYDAY 2: Gage Mod Courier,http://store.steampowered.com/app/259381/,{}
http://store.steampowered.com/app/343959/FSX_Steam_Edition__Cargo_Crew_AddOn/?snr=1_7_7_230_150_93,Jane Rachel Whittaker,Simulation,Mostly Positive,31.99,"14 Apr, 2015",,FSX: Steam Edition - Cargo Crew Add-On,http://store.steampowered.com/app/343959/FSX_Steam_Edition__Cargo_Crew_AddOn/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/10195/Call_of_Duty_Modern_Warfare_2_Stimulus_Package/?snr=1_7_7_230_150_91,Infinity Ward Aspyr (Mac),Action,Mostly Positive,24.99,"4 May, 2010",,Call of Duty®: Modern Warfare® 2 Stimulus Package,http://store.steampowered.com/app/10195/Call_of_Duty_Modern_Warfare_2_Stimulus_Package/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/app/304400/Arma_3_DLC_Bundle_1/?snr=1_7_7_230_150_93,Bohemia Interactive,Action,Mostly Positive,13.59,"29 May, 2014",,Arma 3 DLC Bundle 1,http://store.steampowered.com/app/304400/Arma_3_DLC_Bundle_1/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/agecheck/app/311050/?snr=1_7_7_230_150_93,OVERKILL - a Starbreeze Studio.,Action,Mixed,Price:,"3 Jul, 2014",,PAYDAY 2: Gage Shotgun Pack,http://store.steampowered.com/app/311050/,{}
http://store.steampowered.com/app/441340/Elite_Dangerous_Horizons_Season_Pass/?snr=1_7_7_230_150_91,Frontier Developments,Action,Mostly Positive,95.99,"15 Dec, 2015",,Elite Dangerous: Horizons Season Pass,http://store.steampowered.com/app/441340/Elite_Dangerous_Horizons_Season_Pass/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/agecheck/app/348090/?snr=1_7_7_230_150_93,OVERKILL - a Starbreeze Studio.,Action,Mostly Positive,Price:,"6 Mar, 2015",,PAYDAY 2: The OVERKILL Pack,http://store.steampowered.com/app/348090/,{}
http://store.steampowered.com/app/374851/Farming_Simulator_15__Official_Expansion_GOLD/?snr=1_7_7_230_150_93,Giants Software,Simulation,Mostly Positive,39.99,"29 Oct, 2015",,Farming Simulator 15 - Official Expansion (GOLD),http://store.steampowered.com/app/374851/Farming_Simulator_15__Official_Expansion_GOLD/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/405520/Warhammer_40000__Armageddon__Ork_Hunters/?snr=1_7_7_230_150_93,Flashback Games The Lordz Games Studio,Strategy,7 user reviews,10.49,"5 Nov, 2015",,"Warhammer 40,000 : Armageddon - Ork Hunters",http://store.steampowered.com/app/405520/Warhammer_40000__Armageddon__Ork_Hunters/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/273380/Total_War_ROME_II__Hannibal_at_the_Gates_Campaign_Pack/?snr=1_7_7_230_150_93,Creative Assembly,Strategy,Mixed,27.99,"27 Mar, 2014",,Total War: ROME II - Hannibal at the Gates Campaign Pack,http://store.steampowered.com/app/273380/Total_War_ROME_II__Hannibal_at_the_Gates_Campaign_Pack/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/360350/FSX_Steam_Edition__Battle_of_Britain_Spitfire_AddOn/?snr=1_7_7_230_150_93,Just Flight,Simulation,Mostly Positive,36.99,"19 May, 2015",,FSX: Steam Edition - Battle of Britain: Spitfire Add-On,http://store.steampowered.com/app/360350/FSX_Steam_Edition__Battle_of_Britain_Spitfire_AddOn/?snr=1_7_7_230_150_93,{}
http://store.steampowered.com/app/301660/Ultra_Street_Fighter_IV_Digital_Upgrade/?snr=1_7_7_230_150_91,Capcom,Action,Positive,29.99,"7 Aug, 2014",,Ultra Street Fighter® IV Digital Upgrade,http://store.steampowered.com/app/301660/Ultra_Street_Fighter_IV_Digital_Upgrade/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/app/458860/Order_of_Battle_Winter_War/?snr=1_7_7_230_150_92,The Artistocrats,Simulation,Positive,27.99,"21 Jul, 2016",,Order of Battle: Winter War,http://store.steampowered.com/app/458860/Order_of_Battle_Winter_War/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/agecheck/app/271110/?snr=1_7_7_230_150_92,OVERKILL - a Starbreeze Studio.,Action,Positive,27.99,"16 Dec, 2013",,PAYDAY 2: The Charlie Santa Heist,http://store.steampowered.com/app/271110/,{}
http://store.steampowered.com/app/573180/100_Orange_Juice__Nath__TomatoMimyuu_Character_Pack/?snr=1_7_7_230_150_92,Orange_Juice,Indie,Positive,4.29,"23 Dec, 2016",,100% Orange Juice - Nath & Tomato+Mimyuu Character Pack,http://store.steampowered.com/app/573180/100_Orange_Juice__Nath__TomatoMimyuu_Character_Pack/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/537330/100_Orange_Juice__Acceleration_Pack/?snr=1_7_7_230_150_92,Orange_Juice,Indie,Positive,4.29,"17 Oct, 2016",,100% Orange Juice - Acceleration Pack,http://store.steampowered.com/app/537330/100_Orange_Juice__Acceleration_Pack/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/565040/Deluxe_Content__Cossacks_3_Days_of_Brilliance/?snr=1_7_7_230_150_92,GSC Game World,Strategy,Positive,8.39,"13 Dec, 2016",,Deluxe Content - Cossacks 3: Days of Brilliance,http://store.steampowered.com/app/565040/Deluxe_Content__Cossacks_3_Days_of_Brilliance/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/492640/Legends_of_Callasia__Full_Game/?snr=1_7_7_230_150_92,Boomzap Entertainment,Strategy,2 user reviews,27.99,"1 Jul, 2016",,Legends of Callasia - Full Game,http://store.steampowered.com/app/492640/Legends_of_Callasia__Full_Game/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/462660/Forge_of_Gods_Spring_Rush_Pack/?snr=1_7_7_230_150_92,Panoramik Inc,Free,5 user reviews,45.99,"16 May, 2016",,Forge of Gods: Spring Rush Pack,http://store.steampowered.com/app/462660/Forge_of_Gods_Spring_Rush_Pack/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/438690/Rocket_League__Batman_v_Superman_Dawn_of_Justice_Car_Pack/?snr=1_7_7_230_150_91,"Psyonix, Inc.",Action,Mostly Positive,2.57,"8 Mar, 2016",,Rocket League® - Batman v Superman: Dawn of Justice Car Pack,http://store.steampowered.com/app/438690/Rocket_League__Batman_v_Superman_Dawn_of_Justice_Car_Pack/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/app/459852/Gremlins_Inc_Automated_Competitors/?snr=1_7_7_230_150_92,Alexey Bokulev Sergei Klimov Charlie Oscar Lima Tango Interactive Entertainment,Indie,Positive,9.99,"26 May, 2016",,"Gremlins, Inc. – Automated Competitors",http://store.steampowered.com/app/459852/Gremlins_Inc_Automated_Competitors/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/agecheck/app/320030/?snr=1_7_7_230_150_92,OVERKILL - a Starbreeze Studio.,Action,Mostly Positive,Price:,"4 Sep, 2014",,PAYDAY 2: Gage Assault Pack,http://store.steampowered.com/app/320030/,{}
http://store.steampowered.com/app/337840/TowerFall_Dark_World_Expansion/?snr=1_7_7_230_150_92,Matt Thorson,Action,Positive,19.99,"12 May, 2015",,TowerFall Dark World Expansion,http://store.steampowered.com/app/337840/TowerFall_Dark_World_Expansion/?snr=1_7_7_230_150_92,{}
http://store.steampowered.com/app/376200/100_Orange_Juice__Krila__Kae_Character_Pack/?snr=1_7_7_230_150_91,Orange_Juice,Indie,Positive,4.29,"12 Jun, 2015",,100% Orange Juice - Krila & Kae Character Pack,http://store.steampowered.com/app/376200/100_Orange_Juice__Krila__Kae_Character_Pack/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/agecheck/app/288900/?snr=1_7_7_230_150_92,OVERKILL - a Starbreeze Studio.,Action,Positive,16.74,"20 Mar, 2014",,PAYDAY 2: The Election Day Heist,http://store.steampowered.com/app/288900/,{}
http://store.steampowered.com/agecheck/app/462600/?snr=1_7_7_230_150_92,MercurySteam,Action,Positive,19.99,"22 Sep, 2017",,Raiders of the Broken Planet - Alien Myths Campaign,http://store.steampowered.com/app/462600/,{}
http://store.steampowered.com/app/692080/Battlestar_Galactica_Deadlock_Reinforcement_Pack/?snr=1_7_7_230_150_91,Black Lab Games,Strategy,5 user reviews,10.89,"6 Dec, 2017",,Battlestar Galactica Deadlock: Reinforcement Pack,http://store.steampowered.com/app/692080/Battlestar_Galactica_Deadlock_Reinforcement_Pack/?snr=1_7_7_230_150_91,{}
http://store.steampowered.com/app/591811/agecheck?snr=1_7_7_230_150_92,,,,None,,,,http://store.steampowered.com/app/375230/agecheck,{}
http://store.steampowered.com/agecheck/app/335810/?snr=1_7_7_230_150_92,Techland,Action,Mixed,65.00,"27 Jan, 2015",,Dying Light Season Pass,http://store.steampowered.com/app/335810/,{}
